"Lon","Lat","country_id","profile_id","profile_code","classification"
"4.866667","6.783333","NG",58406,"NG025","Phaeozem"
"4.866667","6.783333","NG",58407,"NG026","Lixisol"
"3.5","8.583333","NG",58259,"NG027","Lixisol"
"3.666667","7.933333","NG",58267,"NG028","Arenosol"
"3.866667","7.883333","NG",58285,"NG029","Arenosol"
"-86.1","11.433333333333334","NI",71771,"NI001","Fluvisol"
"-86.1","11.433333333333334","NI",69803,"NI002","Phaeozem"
"-86.1","11.433333333333334","NI",71772,"NI003","Phaeozem"
"-86.1","11.433333333333334","NI",71744,"NI004","Cambisol"
"-86.13333333333334","11.966666666666667","NI",71732,"NI005","Andosol"
"-86.11666666666666","12.041666666666666","NI",71756,"NI006","Andosol"
"-86.08333333333333","12.1","NI",71741,"NI007","Andosol"
"-86","12.25","NI",71749,"NI008","Andosol"
"-86.03333333333333","12.25","NI",71726,"NI009","Vertisol"
"-86.55","11.8","NI",69887,"NI010","Andosol"
"-86.48333333333333","11.85","NI",69613,"NI011","Andosol"
"6.05","51.3","NL",63699,"NL001","Luvisol"
"5.683333333333334","52.03333333333333","NL",69769,"NL002","Podzol"
"5.8","51","NL",69528,"NL005","Luvisol"
"5.25","52.016666666666666","NL",69511,"NL006","Fluvisol"
"5.333333333333333","52","NL",69585,"NL007","Cambisol"
"5.65","51.916666666666664","NL",69730,"NL010","Fluvisol"
"5.9150261878967285","50.84069061279297","NL",69499,"NL011","Luvisol"
"5.741944444444444","52.03861111111111","NL",69677,"NL012","Anthrosol"
"3.75","51.7","NL",63641,"NL014","Arenosol"
"5.716666666666667","52.18333333333333","NL",69743,"NL016","Podzol"
"6.816666666666666","51.983333333333334","NL",69761,"NL018","Planosol"
"5.583333333333333","51.916666666666664","NL",63642,"NL019","Fluvisol"
"5.583333333333333","52.05","NL",63643,"NL020","Podzol"
"5.583333333333333","52.05","NL",63644,"NL021","Anthrosol"
"5.763055555555556","52.032222222222224","NL",69663,"NL023","Arenosol"
"5.966666666666667","52.016666666666666","NL",69521,"NL028","Podzol"
"5.966666666666667","52.016666666666666","NL",69869,"NL029","Podzol"
"5.516666666666667","51.95","NL",69570,"NL030","Cambisol"
"5.859166666666667","52.17583333333334","NL",69915,"NL032","Podzol"
"6.884444444444444","52.8275","NL",69805,"NL033","Podzol"
"5.5761111111111115","51.569722222222225","NL",69738,"NL034","Podzol"
"4.55","51.85","NL",63700,"NL035","Regosol"
"5.733611111111111","51.98555555555556","NL",63742,"NL036","Anthrosol"
"5.193099021911621","52.227115631103516","NL",63791,"NL037","Technosol"
"4.900890827178955","52.19300079345703","NL",63790,"NL039","Technosol"
"5.683309078216553","51.98692321777344","NL",63816,"NL040","Anthrosol"
"5.680902004241943","51.98677062988281","NL",63812,"NL041","Anthrosol"
"5.681173801422119","51.98590087890625","NL",63815,"NL042","Anthrosol"
"4.525038055555555","52.242761944444446","NL",250623,"NL043","Anthrosol"
"5.689726111111111","51.966906944444446","NL",250624,"NL044","Cambisol"
"5.6509261111111115","51.990613055555556","NL",250625,"NL045","Gleysol"
"5.638358055555555","51.971765","NL",250626,"NL046","Gleysol"
"5.549381944444445","51.935555","NL",250627,"NL047","Cambisol"
"5.755465","53.08925833333333","NL",250628,"NL048","Fluvisol"
"5.62429","51.99758333333333","NL",250629,"NL049","Histosol"
"6.137273888888889","51.517165","NL",250630,"NL050","Podzol"
"7.01516","52.68976111111111","NL",250631,"NL051","Histosol"
"7.010136111111111","52.691096944444446","NL",250632,"NL052","Podzol"
"4.918731944444445","52.56465111111111","NL",250633,"NL053","Fluvisol"
"4.61477","52.432175","NL",250634,"NL054","Arenosol"
"5.87472222","53.45722222","NL",250635,"NL055","Gleysol"
"5.713119722222222","53.25943","NL",250636,"NL056","Cambisol"
"6.130994444444444","53.37555555555556","NL",250637,"NL057","Anthrosol"
"9.688888888888888","63.82527777777778","NO",69645,"NO001","Regosol"
"9.8","63.766666666666666","NO",69689,"NO002","Podzol"
"10.683333333333334","63.43333333333333","NO",69629,"NO003","Cambisol"
"171.2","-44.38333333333333","NZ",63715,"NZ001","Cambisol"
"168.65","-46.333333333333336","NZ",63716,"NZ002","Cambisol"
"174.26666666666668","-39.61666666666667","NZ",63717,"NZ003","Andosol"
"174.66666666666666","-36.4","NZ",63718,"NZ004","Cambisol"
"176.33333333333334","-38.4","NZ",63719,"NZ005","Andosol"
"58.84920120239258","23.08343505859375","OM",69482,"OM001","Calcisol"
"57.166666666666664","22.833333333333332","OM",69646,"OM002","Calcisol"
"55.86666666666667","24.333333333333332","OM",69771,"OM003","Gypsisol"
"56.23362350463867","24.19291877746582","OM",69515,"OM004","Luvisol"
"-73.3175","-3.8202777777777777","PE",69913,"PE001","Podzol"
"-73.34444444444445","-3.897777777777778","PE",71768,"PE002","Ferralsol"
"-73.28333333333333","-3.85","PE",69574,"PE003","Arenosol"
"-73.3","-3.8583333333333334","PE",71740,"PE004","Acrisol"
"-73.23333333333333","-3.783333333333333","PE",69681,"PE005","Fluvisol"
"-76.08333333333333","-5.766666666666667","PE",71751,"PE006","Acrisol"
"-76.1125","-6.938611111111111","PE",69571,"PE007","Gleysol"
"-75.03611111111111","-8.477222222222222","PE",71758,"PE008","Acrisol"
"-75.03611111111111","-8.947777777777778","PE",71731,"PE009","Cambisol"
"-69.14777777777778","-12.688611111111111","PE",71769,"PE010","Acrisol"
"-69.41194444444444","-12.515833333333333","PE",71754,"PE011","Ferralsol"
"-73.445","-4.063611111111111","PE",69566,"PE012","Cambisol"
"-73.37194444444444","-3.910833333333333","PE",69553,"PE013","Arenosol"
"-73.36972222222222","-3.9130555555555553","PE",69557,"PE014","Acrisol"
"-73.41972222222222","-3.7880555555555553","PE",69530,"PE015","Alisol"
"-70.04944444444445","-17.45","PE",69793,"PE016","Luvisol"
"-72.16666666666667","-16.35","PE",69830,"PE017","Regosol"
"-71.8386111111111","-16.461666666666666","PE",69877,"PE018","Regosol"
"-71.48333333333333","-16.466666666666665","PE",69594,"PE019","Regosol"
"-71.6","-16.433333333333334","PE",69789,"PE020","Arenosol"
"-70.96666666666667","-17.2","PE",69759,"PE021","Fluvisol"
"-71.51666666666667","-14","PE",71724,"PE022","Cambisol"
"-71.43333333333334","-14.1","PE",69724,"PE023","Phaeozem"
"-70.28333333333333","-15.766666666666667","PE",71733,"PE024","Chernozem"
"-70.03333333333333","-15.666666666666666","PE",69814,"PE025","Chernozem"
"123.2863888888889","13.666666666666666","PH",69682,"PH001","Andosol"
"123.66666666666667","13.9","PH",69881,"PH002","Acrisol"
"120.9486111111111","15.213055555555556","PH",69784,"PH003","Gleysol"
"120.86666666666666","15.2825","PH",69873,"PH004","Cambisol"
"120.93694444444445","15.249722222222223","PH",69637,"PH005","Vertisol"
"121.26194444444444","14.160277777777777","PH",69895,"PH006","Gleysol"
"68.41666666666667","25.4","PK",63645,"PK001","Calcisol"
"68.4","25.383333333333333","PK",63646,"PK002","Cambisol"
"74.21666666666667","31.45","PK",63647,"PK003","Calcisol"
"74.2","32.016666666666666","PK",63648,"PK004","Solonetz"
"72.63333333333334","33.56111111111111","PK",63743,"PK005","Luvisol"
"73.43333333333334","33.93333333333333","PK",63649,"PK006","Luvisol"
"22","51.4","PL",69543,"PL001","Fluvisol"
"22","51.4","PL",69719,"PL002","Fluvisol"
"20.533333333333335","50.45","PL",69615,"PL005","Phaeozem"
"22.2","51.31666666666667","PL",69710,"PL006","Albeluvisol"
"21.2","51.4","PL",69597,"PL007","Luvisol"
"18.283333333333335","52.81666666666667","PL",69602,"PL008","Phaeozem"
"19.216666666666665","54.06666666666667","PL",69495,"PL009","Fluvisol"
"19.666666666666668","53.983333333333334","PL",69898,"PL010","Cambisol"
"19.633333333333333","54","PL",63652,"PL011","Cambisol"
"21.083333333333332","52.05","PL",69664,"PL012","Podzol"
"22.1","51.483333333333334","PL",63653,"PL013","Luvisol"
"21.916666666666668","51.483333333333334","PL",63654,"PL014","Podzol"
"24.255420684814453","45.2750358581543","RO",69777,"RO001","Cambisol"
"27.343325","44.346161","RO",69486,"RO002","Chernozem"
"25.68856430053711","45.124290466308594","RO",69563,"RO003","Luvisol"
"27.0354","45.38","RO",69507,"RO004","Chernozem"
"26.453645706176758","44.45913314819336","RO",69849,"RO005","Chernozem"
"26.13336944580078","44.72649383544922","RO",69756,"RO006","Luvisol"
"27.317127227783203","47.41623306274414","RO",69902,"RO007","Albeluvisol"
"24.171666666666667","44.65611111111111","RO",69555,"RO008","Planosol"
"28.0775","44.659444444444446","RO",69852,"RO009","Kastanozem"
"25.20540428161621","45.40669631958008","RO",69921,"RO010","Cambisol"
"25.533571243286133","45.34273147583008","RO",69705,"RO011","Podzol"
"40.53333333333333","64.56666666666666","RU",63701,"RU002","Podzol"
"30.264166666666668","59.894444444444446","RU",63773,"RU003","Luvisol"
"30.264166666666668","59.894444444444446","RU",63774,"RU004","Podzol"
"37","51","RU",63702,"RU005","Kastanozem"
"37.833333333333336","51.75","RU",69822,"RU006","Chernozem"
"46.03333333333333","51.56666666666667","RU",69742,"RU008","Kastanozem"
"37.166666666666664","53.977777777777774","RU",63745,"RU009","Luvisol"
"38.99138888888889","53.49583333333333","RU",63746,"RU011","Chernozem"
"40.36666666666667","51.12138888888889","RU",63749,"RU012","Planosol"
"40.37083333333333","51.120555555555555","RU",63748,"RU013","Solonetz"
"44.147777777777776","49.08972222222222","RU",63750,"RU014","Kastanozem"
"44.05583333333333","49.14388888888889","RU",63747,"RU015","Solonchak"
"29.3999996","-1.6333333","RW",59375,"RW001","Andosol"
"29.3627776999999","-1.6375","RW",59373,"RW002","Andosol"
"30.372499465942383","-1.8844443559646606","RW",59437,"RW003","Ferralsol"
"30.44860076904297","-1.9450000524520874","RW",59441,"RW004","Ferralsol"
"30.216699600219727","-2.3499999046325684","RW",59423,"RW005","Acrisol"
"29.645160675048828","-1.9514310359954834","RW",63740,"RW006","Acrisol"
"29.75","-2.5166667","RW",59404,"RW007","Ferralsol"
"29.7749996","-2.3655555","RW",59406,"RW008","Ferralsol"
"30.0100002","-1.9736111","RW",59427,"RW009","Nitisol"
"29.781700134277344","-2.076944351196289","RW",59408,"RW010","Ferralsol"
"13.36111111111111","55.66111111111111","SE",63775,"SE001","Cambisol"
"13.410555555555556","55.558055555555555","SE",63777,"SE002","Cambisol"
"13.413055555555555","55.54805555555556","SE",63778,"SE003","Cambisol"
"14.066666666666666","55.81666666666667","SE",69809,"SE004","Regosol"
"14.092351913452148","55.5582160949707","SE",63770,"SE005","Cambisol"
"12.835606575012207","56.73430633544922","SE",63792,"SE006","Cambisol"
"14.657400131225586","58.349517822265625","SE",63793,"SE007","Phaeozem"
"14.664948463439941","58.31757736206055","SE",63794,"SE008","Cambisol"
"15.04111111111111","58.949444444444445","SE",63771,"SE009","Podzol"
"15.0425","58.94916666666667","SE",63772,"SE010","Podzol"
"18.030410766601562","59.42147445678711","SE",63795,"SE011","Cambisol"
"17.79714012145996","59.858253479003906","SE",63796,"SE012","Cambisol"
"18.027904510498047","59.78181457519531","SE",63797,"SE013","Cambisol"
"19.703250885009766","64.19625091552734","SE",69764,"SE014","Regosol"
"19.566666666666666","64.19166666666666","SE",69807,"SE015","Podzol"
"19.666666666666668","64.25","SE",69661,"SE016","Podzol"
"19.485277777777778","64.2025","SE",69493,"SE017","Podzol"
"15.287431716918945","59.89506530761719","SE",63776,"SE018","Podzol"
"12.127120971679688","57.35178756713867","SE",63808,"SE019","Leptosol"
"19.764825","64.243969","SE",63703,"SE020","Podzol"
"17.3","48.2","SK",69665,"SK001","Gleysol"
"17.420833333333334","48.24333333333333","SK",69675,"SK002","Phaeozem"
"17.815555555555555","48.318888888888885","SK",69532,"SK003","Chernozem"
"17.815555555555555","48.318888888888885","SK",69488,"SK004","Luvisol"
"17.558888888888887","48.26444444444444","SK",63744,"SK005","Chernozem"
"17.5","48.416666666666664","SK",69603,"SK006","Luvisol"
"18.026944444444446","48.13055555555555","SK",69714,"SK007","Gleysol"
"-55.137766666666664","5.7825","SR",250638,"SR001","Gleysol"
"-55.12093333333333","5.462516666666667","SR",250639,"SR002","Plinthosol"
"-55.09725","5.111816666666667","SR",250640,"SR003","Ferralsol"
"39.33332824707031","35.83332824707031","SY",69812,"SY002","Calcisol"
"39.333333333333336","35.833333333333336","SY",69654,"SY003","Gypsisol"
"0.413889","10.3194","TG",60360,"TG001","Fluvisol"
"100.75","14.25","TH",69874,"TH001","Gleysol"
"100.66666666666667","14.8","TH",69687,"TH002","Vertisol"
"100.25","15.116666666666667","TH",69500,"TH003","Gleysol"
"100.23333333333333","14.9","TH",69655,"TH004","Gleysol"
"100.95","14.583333333333334","TH",69846,"TH005","Luvisol"
"99.9","14.266666666666667","TH",69785,"TH006","Luvisol"
"101.38333333333334","14.466666666666667","TH",69610,"TH008","Cambisol"
"102.1","12.616666666666667","TH",69733,"TH009","Cambisol"
"100.06666666666666","12.616666666666667","TH",69545,"TH010","Plinthosol"
"101.08333333333333","13.35","TH",69854,"TH011","Cambisol"
"102.83333333333333","16.483333333333334","TH",69845,"TH012","Acrisol"
"102.83333333333333","16.516666666666666","TH",69791,"TH013","Cambisol"
"68.83333333333333","37.71666666666667","TJ",63704,"TJ001","Anthrosol"
"33.833333333333336","39.86666666666667","TR",69551,"TR001","Calcisol"
"37.35","39.733333333333334","TR",69708,"TR002","Calcisol"
"43.21666666666667","40.8","TR",69678,"TR006","Phaeozem"
"33.56666666666667","37.733333333333334","TR",69722,"TR008","Calcisol"
"30.65","37","TR",69926,"TR010","Calcisol"
"31.283333333333335","39.43333333333333","TR",69781,"TR011","Calcisol"
"29.933333333333334","39.916666666666664","TR",69802,"TR012","Calcisol"
"27.05","41.516666666666666","TR",69934,"TR013","Luvisol"
"27.55","41.35","TR",69673,"TR014","Vertisol"
"28.466666666666665","41.083333333333336","TR",69510,"TR015","Regosol"
"38.95","36.833333333333336","TR",63705,"TR016","Vertisol"
"38.916666666666664","36.96666666666667","TR",63706,"TR017","Calcisol"
"39.916666666666664","36.96666666666667","TR",63707,"TR018","Vertisol"
"36.56666666666667","36.266666666666666","TR",63708,"TR019","Cambisol"
"35.416666666666664","48.333333333333336","UA",63709,"UA001","Chernozem"
"32.5","46.5","UA",63710,"UA002","Solonetz"
"-84.73138888888889","45.391666666666666","US",69632,"US001","Podzol"
"-81.1512680053711","35.60309600830078","US",69790,"US002","Acrisol"
"-80.45","35.833333333333336","US",69909,"US003","Nitisol"
"-79.00702667236328","34.898738861083984","US",69798,"US004","Acrisol"
"-155.65916666666666","20.025","US",69513,"US005","Andosol"
"-155.4488888888889","20.06833333333333","US",69910,"US006","Andosol"
"-155.10055555555556","19.744166666666665","US",69526,"US007","Andosol"
"-158.04","21.395555555555557","US",69588,"US008","Ferralsol"
"-158.00083333333333","21.431666666666665","US",69804,"US009","Ferralsol"
"-159.40083333333334","22.07138888888889","US",69876,"US010","Ferralsol"
"-121.3","38.166666666666664","US",69754,"US011","Durisol"
"-121.90179443359375","38.76459884643555","US",69914,"US012","Regosol"
"-99.46666666666667","40.46666666666667","US",69890,"US013","Chernozem"
"-105.9","37.46666666666667","US",69900,"US014","Gypsisol"
"-86.83061981201172","40.24775695800781","US",69844,"US015","Luvisol"
"-147.83333333333334","64.86666666666666","US",69604,"US017","Cryosol"
"-72.60614013671875","42.32612228393555","US",69498,"US018","Fluvisol"
"-93.61334991455078","47.169437408447266","US",69561,"US019","Albeluvisol"
"-111.9249496459961","48.30659103393555","US",69840,"US020","Kastanozem"
"-93.7652816772461","40.86785125732422","US",69824,"US021","Phaeozem"
"-96.9494857788086","31.288301467895508","US",69502,"US022","Vertisol"
"-96.9494857788086","31.288301467895508","US",69583,"US023","Vertisol"
"-98.20720672607422","26.442386627197266","US",69538,"US024","Kastanozem"
"-93.67295837402344","42.414085388183594","US",69531,"US025","Phaeozem"
"-115.333251953125","43.03226852416992","US",69776,"US026","Solonetz"
"-82.25694444444444","29.708333333333332","US",69487,"US027","Podzol"
"-88.14793395996094","39.06074142456055","US",69618,"US028","Luvisol"
"-53.266666666666666","-32.65","UY",69589,"UY001","Planosol"
"-56.415225","-34.562114","UY",69517,"UY002","Phaeozem"
"-56.051903","-34.066975","UY",69897,"UY003","Luvisol"
"-55.880931","-34.018047","UY",69704,"UY004","Regosol"
"-56.056647","-34.551636","UY",69562,"UY005","Vertisol"
"-56.05715","-34.533142","UY",69607,"UY006","Vertisol"
"-57.833333333333336","-32.666666666666664","UY",69609,"UY007","Planosol"
"-57.5","-32","UY",69534,"UY008","Vertisol"
"-56.416666666666664","-31.083333333333332","UY",69741,"UY009","Planosol"
"-55.016666666666666","-32.166666666666664","UY",69818,"UY010","Alisol"
"-69.16670989990234","7.583233833312988","VE",63789,"VE001","Acrisol"
"-172.36333333333334","-13.458333333333334","WS",69612,"WS001","Ferralsol"
"-171.56916666666666","-13.9","WS",63695,"WS002","Cambisol"
"-171.72194444444443","-13.861944444444445","WS",69647,"WS003","Cambisol"
"-171.43016052246094","-14.00666332244873","WS",63785,"WS004","Cambisol"
"30.416667","-29.616667","ZA",62643,"ZA001","Phaeozem"
"30.783333","-29.066667","ZA",62683,"ZA002","Ferralsol"
"30.916667","-29.05","ZA",62701,"ZA003","Umbrisol"
"30.3333","-29.3333","ZA",62630,"ZA005","Acrisol"
"31.1861","-29.4194","ZA",62721,"ZA006","Arenosol"
"30.8","-29.8167","ZA",62685,"ZA007","Umbrisol"
"30.5167","-29.5833","ZA",62653,"ZA008","Vertisol"
"30.4833","-29.5833","ZA",62648,"ZA009","Vertisol"
"30.456417083740234","-29.47828483581543","ZA",62758,"ZA010","Regosol"
"30.566667","-29.416667","ZA",62661,"ZA011","Solonetz"
"30.273333","-29.518333","ZA",62622,"ZA012","Umbrisol"
"30.616667","-29.8","ZA",62665,"ZA013","Arenosol"
"30.683333","-29.766667","ZA",62677,"ZA014","Arenosol"
"30.416183471679688","-29.542890548706055","ZA",62759,"ZA015","Acrisol"
"30.383333","-29.666667","ZA",62637,"ZA016","Phaeozem"
"30.43126106262207","-29.521259307861328","ZA",62760,"ZA017","Phaeozem"
"30.06740951538086","-29.80350112915039","ZA",62761,"ZA018","Luvisol"
"30.070144653320312","-29.89554786682129","ZA",62762,"ZA019","Regosol"
"30.066667","-29.916667","ZA",62596,"ZA020","Umbrisol"
"30.658333","-29.45","ZA",62673,"ZA021","Alisol"
"23.266667","-15.229167","ZM",62780,"ZM001","Podzol"
"31.166667","-10.166667","ZM",63157,"ZM002","Ferralsol"
"31.5","-8.833333","ZM",63217,"ZM003","Acrisol"
"31.283333","-8.916667","ZM",63211,"ZM004","Ferralsol"
"31.166667","-10.166667","ZM",63158,"ZM005","Ferralsol"
"31.166667","-10.166667","ZM",63159,"ZM006","Ferralsol"
"31.166667","-10.166667","ZM",63160,"ZM007","Regosol"
"31.133333","-10.166667","ZM",63151,"ZM008","Acrisol"
"31.166667","-10.166667","ZM",63161,"ZM009","Ferralsol"
"28.183333","-13.516667","ZM",63020,"ZM010","Nitisol"
"27.9166659999999","-15.7666664","ZM",62950,"ZM011","Vertisol"
"31.05","-17.8","ZW",63424,"ZW001","Lixisol"
"31.127778","-17.8875","ZW",63432,"ZW002","Ferralsol"
"30.783333","-19.844444","ZW",63406,"ZW003","Acrisol"
"31.018056","-17.691667","ZW",63421,"ZW004","Ferralsol"
"31.575","-21.016667","ZW",63541,"ZW005","Luvisol"
"32.2375","-20.797222","ZW",63579,"ZW006","Vertisol"
"30.883333","-17.583333","ZW",63409,"ZW007","Gleysol"
"31.133611","-17.610278","ZW",63434,"ZW009","Ferralsol"
"31.75","-19.8","ZW",63558,"ZW011","Plinthosol"
"31.75","-19.8","ZW",63559,"ZW012","Lixisol"
"31.75","-19.8","ZW",63560,"ZW013","Gleysol"
